,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
61,2017-03-03,2017,186116,186116,231267683.76666668,2826406.516666669,146105,0,41,0.8517644909626259,25737456,1827516173,423419,423419,229969570.73333198,2821879.3999998067,146942,0,34,0.3798837558069002,1884062657,-237303,-237303,1298113.0333347023,4527.116666862275,-837,0,7,0.47188073515572565,-1858325201,1242.5996892618941,543.125298423859,699.4743908380351,0.7850211695931569,0.3470368594701702,-837
62,2017-03-04,2017,178549,178549,231650176.2166667,2804417.8,139690,0,52,0.8472856190737553,25297646,1832775854,426361,426361,230350028.48333174,2800091.249999957,140513,0,52,0.3608350669972173,1892814977,-247812,-247812,1300147.7333349586,4326.550000042655,-823,0,0,0.48645055207653803,-1867517331,1297.4039407482915,540.2699320137905,757.134008734501,0.7823622647004463,0.32956344506181384,-823
63,2017-03-05,2017,178632,178632,232028835.58333328,2745480.8333333316,140403,0,73,0.8512416588293248,25022227,1839666327,435907,435907,230720406.98333007,2740656.733333259,141288,0,73,0.3548050386894486,1902741696,-257275,-257275,1308428.6000032127,4824.100000072736,-885,0,0,0.49643662013987616,-1877719469,1298.9208853023717,529.2881439924802,769.6327413098916,0.7859901921268306,0.3241241824517615,-885
64,2017-03-06,2017,177092,177092,232295581.2833329,2701865.8166666687,138355,0,52,0.8422910125810306,24669294,1845355145,445773,445773,230987816.66666818,2697509.3333331565,139217,0,52,0.3404670089933668,1911920388,-268681,-268681,1307764.6166647375,4356.483333512209,-862,0,0,0.5018240035876638,-1887251094,1311.722614704972,518.1736369557335,793.5489777492386,0.7812605877171188,0.31230469319586424,-862
65,2017-03-07,2017,180003,180003,232453921.66666627,2731600.7166666677,138954,0,39,0.8312083687494091,23184022,1847986435,455633,455633,231100852.53332913,2727229.500000012,139572,0,34,0.3322849749688893,1912969459,-275630,-275630,1353069.13333714,4371.216666655615,-618,0,5,0.49892339378051975,-1889785437,1291.3891527733774,507.2083289255368,784.1808238478407,0.7719538007699872,0.30632548564305045,-618
66,2017-03-08,2017,177666,177666,232181019.68333334,2738673.0166666624,138236,0,45,0.8257179201422908,14021701,1837263586,461853,461853,230897551.83332846,2734954.349999993,138584,0,32,0.31991780934627057,1908123210,-284187,-284187,1283467.8500048816,3718.6666666693054,-348,0,13,0.5058001107960203,-1894101509,1306.839911312988,499.93732168748164,806.9025896255064,0.7780667094435626,0.3000608418695992,-348
67,2017-03-09,2017,181594,181594,232192639.8499999,2783482.8333333335,141884,0,35,0.8301155324515133,13901055,1831325814,471983,471983,230910572.7499912,2779267.900000052,142240,0,43,0.3215115798662259,1902743407,-290389,-290389,1282067.1000086963,4214.933333281428,-356,0,-8,0.5086039525852873,-1888842352,1278.6360774585057,489.23493589809635,789.4011415604093,0.7813253741863718,0.30136678651561605,-356
68,2017-03-10,2017,182306,182306,232526460.3833335,2777152.9666666645,143556,0,43,0.8356225247660537,14110106,1827883222,479738,479738,231245499.81666285,2773031.316666708,144005,0,39,0.3200830453289051,1897059149,-297432,-297432,1280960.5666706562,4121.6499999566,-449,0,4,0.5155394794371486,-1882949043,1275.4734368771929,482.02456302536564,793.4488738518272,0.7874452843022172,0.3001742617845574,-449
69,2017-03-11,2017,179634,179634,232558965.78333366,2746872.6500000036,140509,0,44,0.8285402540721694,14081656,1823770350,488086,488086,231281761.51666197,2743298.366666721,140845,0,44,0.30723069295165384,1893201673,-308452,-308452,1277204.2666716874,3574.283333282452,-336,0,0,0.5213095611205155,-1879120017,1294.6266618977124,473.85452874424175,820.7721331534707,0.7821960207978446,0.2885659494433358,-336
70,2017-03-12,2017,175935,175935,232609259.61666682,2667060.4666666677,138273,0,51,0.8302157046636535,13595348,1819322851,494853,494853,231320359.55000588,2663238.5499998974,138607,0,51,0.29723978636079856,1890920716,-318918,-318918,1288900.0666609406,3821.916666770354,-334,0,0,0.5329759183028548,-1877325368,1322.131807864648,467.45267695660306,854.679130908045,0.785932304544292,0.28009732183092756,-334
71,2017-03-13,2017,175563,175563,232497744.75000027,2685513.4833333334,138129,0,41,0.8330684711471095,13771733,1814912761,504848,504848,231185621.36666203,2682043.183333358,138428,0,41,0.29120646214305773,1888231447,-329285,-329285,1312123.3833382428,3470.2999999755993,-299,0,0,0.5418620090040518,-1874459714,1324.2980853027134,457.93114237683824,866.3669429258752,0.7867773961483912,0.27419738218235984,-299
72,2017-03-14,2017,178563,178563,232730217.79999965,2749789.5166666643,140090,0,45,0.8286151106332224,14152749,1812005348,512945,512945,231410238.71666062,2745988.6333333454,140425,0,45,0.2903332715983161,1880776336,-334382,-334382,1319979.0833390355,3800.883333318867,-335,0,0,0.5382818390349062,-1866623587,1303.3507378348238,451.1404511529708,852.210286681853,0.7845410303366319,0.2737622942030822,-335
73,2017-03-15,2017,185754,185754,233107729.13333344,2798216.8166666697,144842,0,43,0.833344100261636,16975195,1811931633,525215,525215,231780773.73333108,2793945.583333288,145383,0,39,0.2974667517112012,1879346037,-339461,-339461,1326955.4000023603,4271.233333381824,-541,0,4,0.5358773485504348,-1862370842,1254.9271032297202,441.3064625597728,813.6206406699473,0.7797517146333323,0.2768066410898394,-541
74,2017-03-16,2017,196505,196505,233877358.36666688,2908259.5833333293,152661,0,51,0.8484720490572758,25609064,1822278549,540259,540259,232540193.71666545,2903252.8166665686,153910,0,51,0.3159577165766737,1883294026,-343754,-343754,1337164.6500014365,5006.766666760668,-1249,0,0,0.5325143324806021,-1857684962,1190.1852795942439,430.42354447897293,759.761735115271,0.7768809953945193,0.284881880727577,-1249
75,2017-03-17,2017,193660,193660,234414534.48333326,2907828.9166666656,151927,0,48,0.8618041929154198,25715040,1830898900,549430,549430,233091984.13332993,2902741.316666565,153211,0,39,0.3105054329031886,1892783607,-355770,-355770,1322550.350003332,5087.600000100676,-1284,0,9,0.5512987600122312,-1867068567,1210.4437389410991,424.24327782125096,786.2004611198481,0.7845037694929258,0.27885444915639845,-1284
76,2017-03-18,2017,188929,188929,234639008.36666656,2904784.799999996,147783,0,81,0.8553213111803898,25721327,1837155023,555801,555801,233267921.88332993,2899585.549999858,149086,0,81,0.2979069846941602,1903554496,-366872,-366872,1371086.4833366275,5199.250000138301,-1303,0,0,0.5574143264862296,-1877833169,1241.9427846792528,419.6968373272627,822.24594735199,0.7822144826892642,0.2682362932056617,-1303
77,2017-03-19,2017,188204,188204,234938349.00000012,2854585.633333338,146619,0,110,0.847070200420819,25382234,1843347816,564351,564351,233548632.21666437,2849784.933333207,147762,0,111,0.2882000740673776,1913429574,-376147,-376147,1389716.7833357453,4800.700000131037,-1143,0,-1,0.5588701263534415,-1888047340,1248.3175118488455,413.83577280214683,834.4817390466986,0.7790429533910013,0.2618264165386435,-1143
78,2017-03-20,2017,187867,187867,235613166.78333336,2836736.56666667,146232,0,128,0.8470194339612616,25332204,1853647067,576531,576531,234244316.89999762,2832384.866666532,147170,0,128,0.2813049081489111,1923599613,-388664,-388664,1368849.8833357394,4351.700000138022,-938,0,0,0.5657145258123504,-1898267409,1254.1487689872802,406.2996038374305,847.8491651498497,0.7783804499992015,0.25526814689929944,-938
79,2017-03-21,2017,189034,189034,235889513.98333308,2857083.316666668,146644,0,101,0.8459483479162475,25322639,1859345513,585456,585456,234486862.2166618,2851879.7999999025,147780,0,102,0.27948129321417786,1928100048,-396422,-396422,1402651.7666712701,5203.516666765325,-1136,0,-1,0.5664670547020696,-1902777409,1247.868182355201,400.5200428668624,847.3481394883386,0.7757546261519092,0.2524186275313602,-1136
80,2017-03-22,2017,188720,188720,236508413.78333354,2891391.6,147782,0,92,0.855505510809665,25538400,1867945569,591832,591832,235099530.9833309,2886173.7666665195,148944,0,92,0.2788223685099784,1937298086,-403112,-403112,1408882.8000026345,5217.8333334806375,-1162,0,0,0.5766831422996865,-1911759686,1253.2238966899827,397.2403164805737,855.983580209409,0.7830754557015684,0.2516660133281066,-1162
81,2017-03-23,2017,191471,191471,237249212.86666656,2921827.0500000054,150082,0,119,0.8525364154362807,25514203,1876650093,601823,601823,235824208.21666545,2917021.066666591,151144,0,119,0.27653479511417584,1945316560,-410352,-410352,1425004.6500011086,4805.9833334144205,-1062,0,0,0.5760016203221048,-1919802357,1239.0869263056366,391.8497767892976,847.237149516339,0.7838367167873986,0.25114360866899405,-1062
82,2017-03-24,2017,190733,190733,237703429.48333302,2894057.733333332,148044,0,82,0.8413384154813283,25329204,1882970504,609788,609788,236278561.28332886,2889067.449999829,149121,0,82,0.26810465276457046,1954026124,-419055,-419055,1424868.2000041604,4990.2833335031755,-1077,0,0,0.5732337627167579,-1928696920,1246.2627310603461,387.4765677306357,858.7861633297105,0.7761845092354234,0.24454564537183415,-1077
83,2017-03-25,2017,186075,186075,237689287.66666636,2849689.9166666656,144905,0,69,0.8444336960902857,24982237,1886365612,617811,617811,236280418.34999844,2845100.2333331723,145914,0,69,0.2592799416002659,1961952125,-431736,-431736,1408869.3166679144,4589.6833334933035,-1009,0,0,0.5851537544900198,-1936969888,1277.3843217340661,382.44773620087443,894.9365855331916,0.778745129652022,0.23617902562434143,-1009
84,2017-03-26,2017,185361,185361,237849735.5166667,2868465.816666663,146026,0,47,0.8567336171039216,25140252,1890861504,626189,626189,236431657.4666603,2864055.666666637,147122,0,47,0.25855292890804926,1970890408,-440828,-440828,1418078.0500064194,4410.150000025984,-1096,0,0,0.5981806881958723,-1945750156,1283.1703298788134,377.5723582922413,905.5979715865722,0.7877924698291442,0.23494823447872767,-1096
85,2017-03-27,2017,196541,196541,238580868.60000023,2968542.449999996,153366,0,57,0.8500669071593208,25249449,1899451646,641748,641748,237122778.66666222,2963561.4166665385,154546,0,41,0.26534247087642143,1977327023,-445207,-445207,1458089.9333380163,4981.033333457541,-1180,0,16,0.5847244362828994,-1952077574,1213.8987213863786,369.4951580163276,844.403563370051,0.780325733561954,0.2408203843253115,-1180
86,2017-03-28,2017,193640,193640,239052155.70000035,2962824.9499999997,152027,0,52,0.85090890311919,24355756,1904614009,644000,644000,237563547.1333307,2957553.8833332444,153079,0,36,0.2606195652173895,1979428497,-450360,-450360,1488608.566669643,5271.06666675536,-1052,0,16,0.5902893379018005,-1955072741,1234.5184657095658,368.8874955486502,865.6309701609157,0.7851012187564553,0.2377003105590062,-1052
87,2017-03-29,2017,194044,194044,239528541.66666663,2981662.699999993,152886,0,57,0.8547752056234668,25511090,1910185825,652048,652048,238004961.5333289,2976632.08333327,153798,0,35,0.258898117929968,1986923658,-458004,-458004,1523580.1333377361,5030.616666723043,-912,0,22,0.5958770876934988,-1961412568,1234.4032367229424,365.0114125544882,869.3918241684543,0.7878934674609882,0.23586913846833363,-912
88,2017-03-30,2017,192161,192161,240017428.38333338,2889393.9499999993,150697,0,51,0.8474924672540212,23787807,1915926618,658564,658564,238492758.86666232,2884652.483333194,151515,0,51,0.2508321135075719,1991578149,-466403,-466403,1524669.5166710615,4741.466666805092,-818,0,0,0.5966603537464492,-1967790342,1249.0433978972496,362.1405950927508,886.9028028044988,0.7842226050030964,0.23006875565624602,-818
89,2017-03-31,2017,189818,189818,239931626.4166668,2872263.2333333315,149690,0,85,0.8554562791726804,25918974,1919689263,670377,670377,238373350.19999525,2867598.2499999274,150882,0,85,0.24762036883723176,1997579135,-480559,-480559,1558276.2166715562,4664.983333404176,-1192,0,0,0.6078359103354487,-1971660161,1264.0088211690504,355.5810390272865,908.4277821417638,0.7885974986566079,0.2250703708510286,-1192
90,2017-04-01,2017,189829,189829,239813747.55000016,2907576.2166666663,149694,0,51,0.8629450716170877,26095796,1923342489,439010,439010,238243280.04999653,2902455.249999854,150930,0,54,0.3811644381676947,1984377439,-249181,-249181,1570467.5000036359,5120.966666812543,-1236,0,-3,0.481780633449393,-1958281643,1263.3146018258547,542.6830369467586,720.631564879096,0.7885728734808696,0.3437962688777021,-1236
91,2017-04-02,2017,192195,192195,240232432.4666664,2978619.250000004,151749,0,52,0.8659226306615678,26476208,1929871993,446915,446915,238651219.58332878,2973827.5833332,152943,0,36,0.38055558663280625,1993581531,-254720,-254720,1581212.883337617,4791.666666804347,-1194,0,16,0.4853670440287616,-1967105323,1249.9411143196567,533.9968888565584,715.9442254630983,0.7895574806836806,0.34221943770068136,-1194
92,2017-04-03,2017,194715,194715,240853301.43333298,2983602.0499999993,152094,0,47,0.8517166114577722,26501491,1938873776,456330,456330,239305395.3666634,2979200.2333331956,153125,0,38,0.37079306642122967,2002986475,-261615,-261615,1547906.0666695833,4401.816666803788,-1031,0,9,0.48092354503654255,-1976484984,1236.9529899254449,524.4130242733622,712.5399656520826,0.7811108543255527,0.33555760085902747,-1031
93,2017-04-04,2017,193803,193803,241171236.36666706,2941171.6,151229,0,59,0.8449662801917424,26495340,1946285248,465935,465935,239593345.3333314,2936129.199999846,152329,0,36,0.35830105057572303,2007126929,-272132,-272132,1577891.033335656,5042.400000154041,-1100,0,23,0.4866652296160193,-1980631589,1244.4143608028103,514.2205357685759,730.1938250342344,0.7803233180084932,0.32693186817903785,-1100
94,2017-04-05,2017,192814,192814,241322408.49999955,2822382.2666666606,150070,0,42,0.8396900639995021,24568507,1949934183,475724,475724,239727438.74999982,2817779.449999906,151073,0,45,0.346253289722611,2014418684,-282910,-282910,1594969.7499997318,4602.816666754428,-1003,0,-3,0.4934367742768911,-1989850177,1251.581360793301,503.9212626438856,747.6600981494154,0.7783148526559275,0.31756438607259674,-1003
95,2017-04-06,2017,191905,191905,241617670.6333336,2916632.383333331,147903,0,49,0.8302753966806486,24026168,1952845317,486088,486088,240011296.59999758,2911927.999999877,148957,0,49,0.3339950790803321,2019140433,-294183,-294183,1606374.0333360136,4704.383333453909,-1054,0,0,0.49628031760031655,-1995114265,1259.0483345057899,493.76099924293044,765.2873352628594,0.7707094656210104,0.3064403976234756,-1054
96,2017-04-07,2017,193586,193586,242028582.1166666,2937414.766666665,149229,0,47,0.835210190819584,24693574,1957118189,492862,492862,240493643.43332645,2932908.5666665686,150318,0,47,0.33381555080327124,2021105849,-299276,-299276,1534938.6833401322,4506.200000096578,-1089,0,0,0.5013946400163127,-1996412275,1250.2380446760953,487.95330829588494,762.2847363802105,0.7708666949056233,0.3049900377793378,-1089
97,2017-04-08,2017,191341,191341,241806361.35,2905099.1166666644,147273,0,57,0.8341285976345886,24342237,1958056196,501926,501926,240282392.21666265,2899858.166666558,148585,0,57,0.3250837772898793,2026362908,-310585,-310585,1523969.1333373487,5240.950000106357,-1312,0,0,0.5090448203447093,-2002020671,1263.7456757830262,478.7207520962505,785.0249236867757,0.7696886710114403,0.29602969362017506,-1312
98,2017-04-09,2017,188905,188905,241841417.41666675,2873801.116666662,145791,0,52,0.8345676398189571,23970533,1961074674,511097,511097,240313401.84999776,2868707.933333311,147212,0,53,0.315491971191381,2032510373,-322192,-322192,1528015.5666689873,5093.183333350811,-1421,0,-1,0.5190756686275761,-2008539840,1280.2277198415434,470.19137629451507,810.0363435470283,0.7717688785368306,0.28803143043297064,-1421
99,2017-04-10,2017,187980,187980,242096180.73333305,2897855.8333333335,146753,0,40,0.8442015107990204,24041105,1965065529,520414,520414,240577980.01666248,2892984.449999904,147945,0,41,0.31065459422690556,2039011414,-332434,-332434,1518200.7166705728,4871.383333429694,-1192,0,-1,0.5335469165721148,-2014970309,1287.8826509912387,462.2819140466292,825.6007369446095,0.7806841153314182,0.2842832821561295,-1192
100,2017-04-11,2017,189285,189285,242188504.9000002,2908462.433333334,146754,0,46,0.8352325857833429,24150098,1967163460,528412,528412,240671620.73333013,2903327.366666632,147886,0,38,0.3048132896300663,2036437024,-339127,-339127,1516884.166670084,5135.066666702274,-1132,0,8,0.5304192961532765,-2012286926,1279.4912692500739,455.46206508052455,824.0292041695493,0.7753070766304778,0.2798687387871585,-1132
101,2017-04-12,2017,194102,194102,242863328.0833337,2959665.5166666694,148802,0,42,0.8279409794850142,25086232,1974563215,539605,539605,241341361.8499993,2954299.249999895,150023,0,35,0.30387968977307644,2041716278,-345503,-345503,1521966.2333343923,5366.266666774172,-1221,0,7,0.5240612897119378,-2016630046,1251.214969878382,447.2556070644255,803.9593628139564,0.7666175515965833,0.2780237395872907,-1221
102,2017-04-13,2017,200558,200558,243549932.33333316,3011064.216666663,152988,0,33,0.8211888830163829,25424234,1981536553,552610,552610,241993093.6999964,3006064.449999884,154059,0,43,0.30296773493060264,2047407370,-352052,-352052,1556838.6333367527,4999.766666779295,-1071,0,-10,0.5182211480857803,-2021983136,1214.3615928226905,437.9093641084968,776.4522287141937,0.7628117552029837,0.27878431443513507,-1071
103,2017-04-14,2017,201366,201366,243980561.11666733,3016725.2666666666,153699,0,35,0.8246079278527655,25277058,1986335901,561287,561287,242428856.99999702,3011123.166666504,154931,0,30,0.3015302331962045,2054648090,-359921,-359921,1551704.1166703105,5602.100000162609,-1232,0,5,0.523077694656561,-2029371032,1211.6273905061794,431.9160376064242,779.7113528997552,0.7632817854056793,0.27602812821248307,-1232
104,2017-04-15,2017,197713,197713,244434547.43333343,3019402.833333336,151412,0,47,0.8303197058362386,25203312,1992174072,567081,567081,242847564.9833299,3014321.9166665794,152556,0,39,0.29508130231836094,2061892981,-369368,-369368,1586982.4500035346,5080.916666756384,-1144,0,8,0.5352384035178777,-2036689669,1236.3099413459581,428.24140640107834,808.0685349448797,0.7658171187529399,0.269019769662535,-1144
105,2017-04-16,2017,192242,192242,244557850.26666668,2960935.48333333,148401,0,61,0.8372416017311514,25357961,1996311904,572225,572225,242999809.48333094,2955644.416666546,149660,0,61,0.287722486784045,2071177950,-379983,-379983,1558040.7833357453,5291.066666784231,-1259,0,0,0.5495191149471064,-2045819989,1272.1353828334427,424.6577997873755,847.4775830460671,0.7719488977434692,0.2615404779588449,-1259
106,2017-04-17,2017,193851,193851,245097946.54999998,2942752.650000001,150031,0,42,0.8389175191255135,25088725,2003605992,584962,584962,243549308.26666498,2937881.1166665293,151144,0,41,0.2832372017327623,2080344779,-391111,-391111,1548638.2833350003,4871.533333471511,-1113,0,1,0.5556803173927511,-2055256054,1264.3625596463262,416.350648874055,848.0119107722712,0.7739500956920522,0.2583825957925472,-1113
107,2017-04-18,2017,202340,202340,245678941.48333368,3046276.9333333345,155075,0,46,0.8310912325788271,24954262,2010042313,599202,599202,244104941.99999607,3040931.316666512,156367,0,43,0.28625738899403086,2084515485,-396862,-396862,1573999.483337611,5345.616666822694,-1292,0,3,0.5448338435847963,-2059561223,1214.1886996309859,407.38338990857187,806.805309722414,0.766408026094692,0.2609587417932517,-1292
108,2017-04-19,2017,200756,200756,246293572.8499999,3038910.433333336,153631,0,40,0.8288071091274979,24848577,2016420170,600799,600799,244702112.48332986,3033159.6166665466,154893,0,47,0.2823024006364866,2086827088,-400043,-400043,1591460.3666700423,5750.816666789353,-1262,0,-7,0.5465047084910113,-2061978511,1226.8304451672673,407.29447366478615,819.5359715024811,0.7652623084739684,0.25781168077843003,-1262
