,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,avg_num_idents_non_zero_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,num_segs_stale_old,num_segs_with_stale_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,avg_num_idents_non_zero_old,avg_num_idents_active_only_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,avg_num_idents_non_zero_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
52,2017-02-22,2017,172158,172158,226471573.5500003,2684267.883333331,134575,0,97,0.8430976196284804,1.0785509938695919,24945732,1757908620,172509,172509,352499,525008,225180860.86666423,2678952.6999999885,135036,0,97,0.2798547831652091,1.0880505939156917,0.8517004909888719,1823819072,-351,-351,1290712.6833360791,5315.183333342429,-461,0,0,-0.008602871360391506,-0.009499600046099843,-1798873340,1315.4867827809355,1305.328190799693,10.15859198124258,0.7816947222899894,0.7827765507886545,-0.001081828498665116
53,2017-02-23,2017,173941,173941,227016322.33333308,2696761.883333332,136660,0,98,0.8447749524263976,1.0752304990487347,25037058,1765520757,174352,174352,360077,534429,225716453.1166647,2692080.1833331482,137090,0,98,0.27797144241798044,1.0836384856663421,0.8520464347985658,1831148022,-411,-411,1299869.2166683674,4681.700000183657,-430,0,0,-0.0072714823721682365,-0.008407986617607444,-1806110964,1305.1340531176265,1294.602029897361,10.5320232202655,0.7856687037558713,0.7862829219051115,-0.000614218149240231
54,2017-02-24,2017,177223,177223,227595638.08333337,2724978.1666666656,138891,0,85,0.8439931611585401,1.0769236307608125,25322778,1773478613,177781,177781,365012,542793,226282281.2166649,2718328.3666665712,139463,0,86,0.279086134124795,1.0862092454629622,0.8520933058088288,1838812300,-558,-558,1313356.8666684628,6649.800000094343,-572,0,-1,-0.008100144650288743,-0.009285614702149614,-1813489522,1284.2330740554746,1272.8147620761774,11.418311979297187,0.78370753231804,0.7844651565690371,-0.0007576242509971243
55,2017-02-25,2017,169938,169938,228034182.59999993,2708065.866666667,133626,0,88,0.843083948263484,1.0721865505216042,25106262,1780882916,170396,170396,373724,544120,226727642.1666646,2703565.699999982,134224,0,89,0.2667260898331235,1.08125968530218,0.8517277400877948,1846601567,-458,-458,1306540.433335334,4500.166666685138,-598,0,-1,-0.008643791824310854,-0.00907313478057592,-1821495305,1341.8669314691238,1330.5925148868787,11.274416582245067,0.7863220704021466,0.7877180215498016,-0.0013959511476550057
56,2017-02-26,2017,171182,171182,228423245.7166667,2707239.7999999984,133597,0,90,0.8394924700026871,1.0756678667934172,25199475,1788045580,171579,171579,379883,551462,227107250.76666299,2702663.5166666247,134194,0,91,0.2636537059670445,1.0834687094802917,0.8473939118423478,1856432492,-397,-397,1315994.9500037134,4576.283333373722,-597,0,-1,-0.007901441839660683,-0.007800842686874532,-1831233017,1334.3882284157605,1323.630810103002,10.757418312758546,0.7804383638466661,0.7821120300269847,-0.0016736661803186115
57,2017-02-27,2017,179201,179201,229306039.43333346,2789602.966666674,140390,0,76,0.8451905960346195,1.0788446470546327,25578474,1798653485,179912,179912,383943,563855,227983696.59999904,2784111.299999849,141169,0,76,0.27230582330563663,1.0876396375974888,0.853422784472411,1866947519,-711,-711,1322342.8333344162,5491.666666824836,-779,0,0,-0.008232188437791499,-0.008794990542856151,-1841369045,1279.6024544133875,1267.195610076032,12.406844337355551,0.783421967511342,0.7846558317399618,-0.0012338642286198187
58,2017-02-28,2017,181572,181572,229928906.2500002,2788640.6833333345,141450,0,91,0.8405095499306064,1.0789183457051952,25115045,1806270094,182110,182110,387245,569355,228581298.88333184,2782497.6999998423,142024,0,92,0.2712753905735421,1.0875063369571387,0.8481247597605855,1872999010,-538,-538,1347607.3666683733,6142.983333492186,-574,0,-1,-0.007615209829979097,-0.008587991251943539,-1847883965,1266.3235865111371,1255.1825758241273,11.141010687009839,0.7790298063578085,0.7798802921311295,-0.0008504857733210303
59,2017-03-01,2017,179873,179873,230456019.51666653,2763388.900000001,141036,0,102,0.8480483452213504,1.0815749170424576,25461837,1813540140,179941,179941,218536,398477,229104337.43333292,2758010.8666664865,141427,0,103,0.38714907008435545,1.0908100999101864,0.8573365714317472,1867084366,-68,-68,1351682.0833336115,5378.033333514351,-391,0,-1,-0.009288226210396822,-0.009235182867728842,-1841622529,1281.2151880308136,1273.219207592116,7.995980438697643,0.7840865499546903,0.7859631768190685,-0.0018766268643781725
60,2017-03-02,2017,180861,180861,230606408.6333337,2773520.8166666687,141711,0,65,0.8496635537788686,1.084397118078345,25641650,1819115157,181605,181605,230650,412255,229306620.44999868,2769606.6333331796,142343,0,65,0.3776085189991643,1.0936329851134319,0.8571955617962136,1876272177,-744,-744,1299788.183335036,3914.1833334891126,-632,0,0,-0.007532008017344993,-0.009235867035086942,-1850630527,1275.0477362910397,1262.6668894028176,12.380846888222095,0.7835354222303316,0.7838055119627764,-0.0002700897324448004
61,2017-03-03,2017,186116,186116,231267683.76666644,2826406.516666669,146105,0,41,0.8517644909626255,1.0850210465076504,25737456,1827516173,186977,186977,236442,423419,229969570.73333198,2821879.3999998067,146942,0,34,0.3798837558069002,1.0946495896340167,0.8602662359541589,1884062657,-861,-861,1298113.0333344638,4527.116666862275,-837,0,7,-0.008501744991533333,-0.009628543126366296,-1858325201,1242.5996892618928,1229.9350761501787,12.664613111714061,0.7850211695931569,0.7858827556330458,-0.0008615860398888397
62,2017-03-04,2017,178549,178549,231650176.21666703,2804417.8000000017,139690,0,52,0.8472856190737555,1.082983749731548,25297646,1832775854,179334,179334,247027,426361,230350028.48333174,2800091.249999957,140513,0,52,0.3608350669972173,1.0948880174787996,0.8578741342968955,1892814977,-785,-785,1300147.7333352864,4326.550000044517,-823,0,0,-0.010588515223139972,-0.011904267747251618,-1867517331,1297.4039407482933,1284.4749377325645,12.929003015728767,0.7823622647004463,0.7835268270378177,-0.0011645623373713887
63,2017-03-05,2017,178632,178632,232028835.58333308,2745480.833333337,140403,0,73,0.8512416588293251,1.0830181691274392,25022227,1839666327,179467,179467,256440,435907,230720406.98333007,2740656.733333259,141288,0,73,0.3548050386894486,1.0946577204008907,0.8617851749903862,1902741696,-835,-835,1308428.600003004,4824.100000078324,-885,0,0,-0.010543516161061084,-0.01163955127345151,-1877719469,1298.9208853023706,1285.586804166393,13.334081135977613,0.7859901921268306,0.7872645110243108,-0.0012743188974801978
64,2017-03-06,2017,177092,177092,232295581.28333306,2701865.816666668,138355,0,52,0.8422910125810311,1.0781178851505182,24669294,1845355145,177925,177925,267848,445773,230987816.66666818,2697509.3333331565,139217,0,52,0.3404670089933668,1.0901757687638787,0.8530054798370091,1911920388,-833,-833,1307764.6166648865,4356.483333511278,-862,0,0,-0.010714467255978022,-0.012057883613360465,-1887251094,1311.722614704973,1298.2313708959853,13.491243808987747,0.7812605877171188,0.7824476605311227,-0.0011870728140038755
65,2017-03-07,2017,180003,180003,232453921.66666624,2731600.716666667,138954,0,39,0.8312083687494103,1.076759215279877,23184022,1847986435,180642,180642,274991,455633,231100852.53332913,2727229.500000012,139572,0,34,0.3322849749688893,1.0847447912188743,0.8381218099888218,1912969459,-639,-639,1353069.1333371103,4371.216666654684,-618,0,5,-0.006913441239411511,-0.007985575938997291,-1889785437,1291.3891527733774,1279.3306790963848,12.058473676992662,0.7719538007699872,0.7726442355598366,-0.0006904347898494256
66,2017-03-08,2017,177666,177666,232181019.68333307,2738673.0166666647,138236,0,45,0.8257179201422896,1.0612430915246385,14021701,1837263586,178110,178110,283743,461853,230897551.83332846,2734954.349999993,138584,0,32,0.31991780934627057,1.0661764705882304,0.8295716130481192,1908123210,-444,-444,1283467.8500046134,3718.6666666716337,-348,0,13,-0.0038536929058295977,-0.004933379063591925,-1894101509,1306.8399113129865,1296.37612617668,10.46378513630657,0.7780667094435626,0.7780809612037505,-1.4251760187877771e-05
67,2017-03-09,2017,181594,181594,232192639.85,2783482.833333335,141884,0,35,0.8301155324515133,1.0624453779143526,13901055,1831325814,182022,182022,289961,471983,230910572.7499912,2779267.900000052,142240,0,43,0.3215115798662259,1.0668447694038168,0.8336794453417776,1902743407,-428,-428,1282067.1000087857,4214.933333282825,-356,0,-8,-0.0035639128902643646,-0.004399391489464222,-1888842352,1278.6360774585064,1268.5860651459232,10.050012312583249,0.7813253741863718,0.7814440012745713,-0.00011862708819943002
68,2017-03-10,2017,182306,182306,232526460.3833335,2777152.966666662,143556,0,43,0.8356225247660529,1.0611816991278662,14110106,1827883222,182730,182730,297008,479738,231245499.81666285,2773031.316666708,144005,0,39,0.3200830453289051,1.0663240859692387,0.84034367646254,1897059149,-424,-424,1280960.5666706562,4121.649999954272,-449,0,4,-0.004721151696487125,-0.0051423868413724705,-1882949043,1275.4734368771929,1265.5037476969455,9.969689180247315,0.7874452843022172,0.7880753023586713,-0.0006300180564541291
69,2017-03-11,2017,179634,179634,232558965.78333357,2746872.6500000027,140509,0,44,0.8285402540721682,1.059248873737625,14081656,1823770350,179913,179913,308173,488086,231281761.51666197,2743298.366666721,140845,0,44,0.30723069295165384,1.0646810323405163,0.8334861849894153,1893201673,-279,-279,1277204.266671598,3574.2833332815208,-336,0,0,-0.004945930917247043,-0.005432158602891146,-1879120017,1294.6266618977118,1285.5200097639524,9.106652133759326,0.7821960207978446,0.7828506000122282,-0.0006545792143836104
70,2017-03-12,2017,175935,175935,232609259.61666662,2667060.466666662,138273,0,51,0.8302157046636542,1.0563450565186248,13595348,1819322851,176279,176279,318574,494853,231320359.55000588,2663238.5499998974,138607,0,51,0.29723978636079856,1.0612018152041267,0.8344158975260952,1890920716,-344,-344,1288900.066660732,3821.916666764766,-334,0,0,-0.004200192862440999,-0.0048567586855019496,-1877325368,1322.1318078646466,1312.2400260383022,9.891781826344413,0.785932304544292,0.7862933191134508,-0.000361014569158824
71,2017-03-13,2017,175563,175563,232497744.75000027,2685513.4833333385,138129,0,41,0.8330684711471091,1.058836305192973,13771733,1814912761,175932,175932,328916,504848,231185621.36666203,2682043.183333358,138428,0,41,0.29120646214305773,1.0620322478111415,0.8356353591160299,1888231447,-369,-369,1312123.3833382428,3470.2999999807216,-299,0,0,-0.0025668879689207946,-0.003195942618168468,-1874459714,1324.2980853027134,1314.0623727727873,10.235712529926104,0.7867773961483912,0.786826728508742,-4.9332360350873294e-05
72,2017-03-14,2017,178563,178563,232730217.8,2749789.5166666666,140090,0,45,0.8286151106332228,1.0561781711756721,14152749,1812005348,179012,179012,333933,512945,231410238.71666062,2745988.6333333454,140425,0,45,0.2903332715983161,1.0605305323126197,0.831927468549594,1880776336,-449,-449,1319979.0833393931,3800.883333321195,-335,0,0,-0.003312357916371189,-0.004352361136947591,-1866623587,1303.3507378348258,1292.7079677153522,10.642770119473653,0.7845410303366319,0.7844446182378835,9.641209874844403e-05
73,2017-03-15,2017,185754,185754,233107729.1333332,2798216.8166666687,144842,0,43,0.833344100261636,1.0687300644840603,16975195,1811931633,186307,186307,338908,525215,231780773.73333108,2793945.583333288,145383,0,39,0.2974667517112012,1.0746373372402491,0.8385836280977148,1879346037,-553,-553,1326955.400002122,4271.233333380893,-541,0,4,-0.005239527836078839,-0.005907272756188853,-1862370842,1254.9271032297188,1244.0797915984429,10.847311631275943,0.7797517146333323,0.7803410499873864,-0.0005893353540541435
74,2017-03-16,2017,196505,196505,233877358.36666662,2908259.583333337,152661,0,51,0.8484720490572752,1.092151892100799,25609064,1822278549,197746,197746,342513,540259,232540193.71666545,2903252.8166665686,153910,0,51,0.3159577165766737,1.1090832304593539,0.8632235291737863,1883294026,-1241,-1241,1337164.6500011683,5006.766666768584,-1249,0,0,-0.014751480116511062,-0.01693133835855476,-1857684962,1190.1852795942425,1175.9539698232352,14.231309771007318,0.7768809953945193,0.7783216853943948,-0.0014406899998755662
75,2017-03-17,2017,193660,193660,234414534.4833332,2907828.9166666665,151927,0,48,0.8618041929154192,1.0985341644342368,25715040,1830898900,194963,194963,354467,549430,233091984.13332993,2902741.316666565,153211,0,39,0.3105054329031886,1.1135035996109903,0.8750429568687449,1892783607,-1303,-1303,1322550.3500032723,5087.600000101607,-1284,0,9,-0.013238763953325683,-0.014969435176753532,-1867068567,1210.443738941099,1195.570360187984,14.873378753114821,0.7845037694929258,0.7858465452419177,-0.0013427757489918868
76,2017-03-18,2017,188929,188929,234639008.36666688,2904784.7999999984,147783,0,81,0.8553213111803905,1.0934613588843114,25721327,1837155023,190216,190216,365585,555801,233267921.88332993,2899585.549999858,149086,0,81,0.2979069846941602,1.1106140080222189,0.870468309711065,1903554496,-1287,-1287,1371086.4833369553,5199.25000014063,-1303,0,0,-0.015146998530674582,-0.017152649137907483,-1877833169,1241.9427846792546,1226.3317590703723,15.6110256088823,0.7822144826892642,0.7837721327333137,-0.0015576500440495078
77,2017-03-19,2017,188204,188204,234938349.0,2854585.6333333366,146619,0,110,0.8470702004208205,1.0873215613256133,25382234,1843347816,189337,189337,375014,564351,233548632.21666437,2849784.933333207,147762,0,111,0.2882000740673776,1.1007295515761737,0.8590291385202006,1913429574,-1133,-1133,1389716.7833356261,4800.70000012964,-1143,0,-1,-0.01195893809938009,-0.013407990250560387,-1888047340,1248.3175118488448,1233.507619834815,14.809892014029856,0.7790429533910013,0.7804179848629692,-0.0013750314719679357
78,2017-03-20,2017,187867,187867,235613166.78333348,2836736.5666666664,146232,0,128,0.8470194339612601,1.088181793314732,25332204,1853647067,188761,188761,387770,576531,234244316.89999762,2832384.866666532,147170,0,128,0.2813049081489111,1.1019976897465538,0.859187014266723,1923599613,-894,-894,1368849.8833358586,4351.700000134297,-938,0,0,-0.012167580305462833,-0.013815896431821795,-1898267409,1254.1487689872808,1240.9571728270014,13.19159616027946,0.7783804499992015,0.7796631719475952,-0.001282721948393628
79,2017-03-21,2017,189034,189034,235889513.98333308,2857083.3166666673,146644,0,101,0.8459483479162482,1.0904844385041315,25322639,1859345513,190202,190202,395254,585456,234486862.2166618,2851879.7999999025,147780,0,102,0.27948129321417786,1.1072134253620283,0.8602643505325852,1928100048,-1168,-1168,1402651.7666712701,5203.516666764859,-1136,0,-1,-0.014316002616337031,-0.01672898685789681,-1902777409,1247.868182355201,1232.8306864105625,15.037495944638522,0.7757546261519092,0.7769634388702538,-0.0012088127183446096
80,2017-03-22,2017,188720,188720,236508413.7833334,2891391.5999999926,147782,0,92,0.8555055108096645,1.092494349785495,25538400,1867945569,189928,189928,401904,591832,235099530.9833309,2886173.7666665195,148944,0,92,0.2788223685099784,1.1079063272102234,0.8688345057074228,1937298086,-1208,-1208,1408882.8000024855,5217.833333473187,-1162,0,0,-0.013328994897758295,-0.01541197742472833,-1911759686,1253.223896689982,1237.8350268698186,15.388869820163336,0.7830754557015684,0.7842129649130196,-0.001137509211451171
81,2017-03-23,2017,191471,191471,237249212.86666682,2921827.0500000003,150082,0,119,0.8525364154362803,1.087645420503459,25514203,1876650093,192638,192638,409185,601823,235824208.21666545,2917021.066666591,151144,0,119,0.27653479511417584,1.1011022600963267,0.8639261204954334,1945316560,-1167,-1167,1425004.6500013769,4805.983333409298,-1062,0,0,-0.011389705059153044,-0.013456839592867809,-1919802357,1239.0869263056381,1224.1832256183382,14.903700687299988,0.7838367167873986,0.7846011690320706,-0.0007644522446719204
82,2017-03-24,2017,190733,190733,237703429.48333338,2894057.73333333,148044,0,82,0.8413384154813276,1.0839412607062777,25329204,1882970504,191831,191831,417957,609788,236278561.28332886,2889067.449999829,149121,0,82,0.26810465276457046,1.0963378732706928,0.8522449447690983,1954026124,-1098,-1098,1424868.200004518,4990.283333501313,-1077,0,0,-0.010906529287770694,-0.012396612564415044,-1928696920,1246.2627310603482,1231.701660749977,14.561070310371178,0.7761845092354234,0.7773561103262768,-0.001171601090853458
83,2017-03-25,2017,186075,186075,237689287.66666666,2849689.9166666674,144905,0,69,0.8444336960902871,1.084351816707499,24982237,1886365612,186998,186998,430813,617811,236280418.34999844,2845100.2333331723,145914,0,69,0.2592799416002659,1.0978110393793545,0.8566187873667098,1961952125,-923,-923,1408869.3166682124,4589.683333495166,-1009,0,0,-0.012185091276422755,-0.013459222671855509,-1936969888,1277.3843217340677,1263.5451627824814,13.839158951586342,0.778745129652022,0.7802971154771708,-0.0015519858251488161
84,2017-03-26,2017,185361,185361,237849735.51666677,2868465.816666665,146026,0,47,0.856733617103921,1.0875118129648165,25140252,1890861504,186412,186412,439777,626189,236431657.4666603,2864055.666666637,147122,0,47,0.25855292890804926,1.1004676391022479,0.8685224127202146,1970890408,-1051,-1051,1418078.050006479,4410.1500000278465,-1096,0,0,-0.011788795616293535,-0.012955826137431403,-1945750156,1283.1703298788136,1268.328527491043,14.841802387770713,0.7877924698291442,0.7892303070617771,-0.0014378372326329103
85,2017-03-27,2017,196541,196541,238580868.6,2968542.450000003,153366,0,57,0.8500669071593201,1.0893744376198138,25249449,1899451646,197790,197790,443958,641748,237122778.66666222,2963561.4166665385,154546,0,41,0.26534247087642143,1.1018272876683992,0.8609282572425272,1977327023,-1249,-1249,1458089.9333377779,4981.033333464526,-1180,0,16,-0.0108613500832071,-0.012452850048585429,-1952077574,1213.8987213863775,1198.8613108178483,15.03741056852914,0.780325733561954,0.7813640730067243,-0.0010383394447702754
